,km,municipio,data,sentido_crescente,uf,velocidade_Comercial,velocidade_Moto,velocidade_Passeio,velocidade_Ônibus,volume_Comercial,volume_Moto,volume_Passeio,volume_Ônibus,acidentes,chuva,dia_da_semana,mes,tipo_faixa,tipo_perfil_de_terreno,iluminacao
344,483.7,betim,2023-06-03,1,MG,60.96955648276928,64.44032384434578,63.11270186110507,60.815304948216344,12942,7658,69045,4345,0,0,Final_de_Semana,6,Terceira_faixa,Perfil_Montanhoso,0
345,78.2,sao_paulo,2023-09-07,1,SP,63.91710225416531,67.94791666666667,65.92983943352947,63.02240717029449,6122,624,20054,781,0,0,Final_de_Semana,9,Terceira_faixa,Perfil_Montanhoso,0
346,59.795,mairipora,2023-08-15,1,SP,61.40920608108108,63.0187969924812,63.8585659981649,59.01279317697228,14208,133,15258,938,0,0,Final_de_Semana,8,Acostamento,Perfil_Montanhoso,0
347,920.8,camanducaia,2023-03-25,1,MG,65.14241622574956,63.64705882352941,64.58,64.86170212765957,1134,68,2625,94,0,0,Final_de_Semana,3,Acostamento,Perfil_Ondulado,0
348,920.8,camanducaia,2023-12-27,1,MG,61.28504828504828,68.76271186440678,64.22042685996175,61.824503311258276,6006,236,9933,906,0,1,Final_de_Semana,12,Acostamento,Perfil_Ondulado,0
349,76.4,sao_paulo,2023-08-20,0,SP,53.29189814814815,49.3997461928934,62.762734396865376,54.81553398058252,2160,394,7146,103,0,0,Final_de_Semana,8,Terceira_faixa,Perfil_Montanhoso,0
350,59.795,mairipora,2023-10-04,1,SP,61.54037721324095,62.955357142857146,63.04823926676315,58.98780487804878,12990,112,12438,820,0,1,Final_de_Semana,10,Acostamento,Perfil_Montanhoso,0
351,528.35,brumadinho,2023-12-20,0,MG,51.72685624012638,67.48453608247422,66.45727828364726,51.77424982554082,6330,194,8017,1433,0,0,Final_de_Semana,12,Terceira_faixa,Perfil_Montanhoso,0
352,920.8,camanducaia,2023-02-14,1,MG,58.39750415973378,62.42763157894737,62.94165917266187,60.37310924369748,6010,152,4448,595,0,1,Final_de_Semana,2,Acostamento,Perfil_Ondulado,0
353,73.06,sao_paulo,2023-08-07,0,SP,63.33275941230487,72.02849740932642,65.52937915742794,63.547210300429185,4356,386,9020,233,0,0,Final_de_Semana,8,Terceira_faixa,Perfil_Ondulado,0
354,525.35,brumadinho,2023-02-26,1,MG,57.46777241234516,63.642458100558656,62.79568132210789,60.67341040462428,4763,358,6414,519,0,0,Final_de_Semana,2,Acostamento,Perfil_Ondulado,0
355,920.8,camanducaia,2023-06-22,1,MG,65.52124430955993,66.42307692307692,65.00173238739482,66.16496163682865,3954,117,6061,391,0,0,Final_de_Semana,6,Acostamento,Perfil_Ondulado,0
356,70.2,mairipora,2023-02-07,0,SP,54.55074590364392,60.68666666666667,62.90704500978474,56.82385120350109,4089,150,1022,457,0,1,Final_de_Semana,2,Terceira_faixa,Perfil_Montanhoso,0
357,59.795,mairipora,2023-09-01,1,SP,61.75202117764899,64.36178861788618,63.71981424148607,58.90933767643865,13977,123,14535,921,0,0,Final_de_Semana,9,Acostamento,Perfil_Montanhoso,0
358,528.35,brumadinho,2023-11-03,0,MG,50.631673511293634,70.8804347826087,65.86762806715454,52.36513157894737,1948,92,2323,456,0,0,Final_de_Semana,11,Terceira_faixa,Perfil_Montanhoso,0
359,70.2,mairipora,2023-08-01,0,SP,56.520833333333336,52.26056338028169,60.60767326732673,54.90217391304348,1776,71,404,184,0,0,Final_de_Semana,8,Terceira_faixa,Perfil_Montanhoso,0
360,920.8,camanducaia,2023-05-01,1,MG,63.74792243767313,55.413333333333334,62.42839474582054,64.02614379084967,2888,150,11724,153,0,1,Final_de_Semana,5,Acostamento,Perfil_Ondulado,0
361,76.4,sao_paulo,2023-03-31,0,SP,48.530345800988,46.91404011461318,57.84826007326007,50.39655172413793,5668,698,5460,145,0,1,Final_de_Semana,3,Terceira_faixa,Perfil_Montanhoso,0
362,653.74,santo_antonio_do_amparo,2023-01-26,1,MG,63.045847115031236,63.390625,63.14300847457627,63.72538860103627,5442,64,3776,386,0,0,Final_de_Semana,1,Acostamento,Perfil_Ondulado,0
363,920.8,camanducaia,2023-09-10,1,MG,64.94510503369006,63.952127659574465,63.7178129726844,65.41304347826087,2523,94,11239,115,0,0,Final_de_Semana,9,Acostamento,Perfil_Ondulado,0
364,76.4,sao_paulo,2023-04-22,0,SP,55.17937118299027,55.7702492211838,62.81730129390019,58.5188679245283,4421,642,13525,159,0,0,Final_de_Semana,4,Terceira_faixa,Perfil_Montanhoso,0
365,76.4,sao_paulo,2023-01-25,0,SP,50.065392542626945,49.98384831460674,60.735402233847026,51.951530612244895,5337,712,7073,196,0,0,Final_de_Semana,1,Terceira_faixa,Perfil_Montanhoso,0
366,75.65,sao_paulo,2023-05-11,1,SP,57.528024569485574,68.79347826086956,64.27274175054147,58.73040380047506,9117,460,15698,421,0,1,Final_de_Semana,5,Terceira_faixa,Perfil_Plano,0
367,525.35,brumadinho,2023-04-25,1,MG,56.480327868852456,62.75,61.55808702791462,59.26478318002628,8235,220,4872,761,0,0,Final_de_Semana,4,Acostamento,Perfil_Ondulado,0
368,493.29,betim,2023-08-24,1,MG,61.911915818595,65.69769335142469,63.63897806313537,61.55373134328358,10121,3685,26166,1675,0,0,Final_de_Semana,8,Terceira_faixa,Perfil_Plano,1
369,528.35,brumadinho,2023-08-01,0,MG,52.28791858174655,62.42622950819672,65.30395962732919,49.70842105263158,3046,122,2576,475,0,0,Final_de_Semana,8,Terceira_faixa,Perfil_Montanhoso,0
370,528.35,brumadinho,2023-12-23,0,MG,52.968358999037534,67.4320987654321,64.86487278205557,52.433497536945815,4156,243,11948,1015,0,1,Final_de_Semana,12,Terceira_faixa,Perfil_Montanhoso,0
371,59.795,mairipora,2023-10-06,1,SP,62.43163225555123,63.05555555555556,63.96045649255163,60.572544642857146,15402,126,15641,896,0,1,Final_de_Semana,10,Acostamento,Perfil_Montanhoso,0
372,78.2,sao_paulo,2023-04-21,1,SP,64.25872717508057,70.02380952380952,66.07106327307326,63.49091940976164,7448,777,25224,881,0,0,Final_de_Semana,4,Terceira_faixa,Perfil_Montanhoso,0
373,643.224,santo_antonio_do_amparo,2023-03-20,1,MG,63.06838930551027,59.95161290322581,63.37579883300917,64.03211009174312,6134,93,3599,545,0,0,Final_de_Semana,3,Acostamento,Perfil_Plano,0
374,528.35,brumadinho,2023-08-07,0,MG,53.820236439499304,64.81493506493507,65.1042757417103,51.29498269896194,2876,154,3438,578,0,0,Final_de_Semana,8,Terceira_faixa,Perfil_Montanhoso,0
375,920.8,camanducaia,2023-07-20,1,MG,63.10308056872038,62.82,63.244962051818895,65.04545454545455,2110,75,3821,165,0,0,Final_de_Semana,7,Acostamento,Perfil_Ondulado,0
376,59.795,mairipora,2023-02-09,1,SP,61.956543568001784,64.55852417302799,64.13141476027205,58.311101163831694,17926,393,17791,1117,0,0,Final_de_Semana,2,Acostamento,Perfil_Montanhoso,0
377,528.35,brumadinho,2023-02-08,0,MG,51.560202205882355,64.8936170212766,65.21450323562999,49.52425876010782,3264,141,2627,371,0,1,Final_de_Semana,2,Terceira_faixa,Perfil_Montanhoso,0
378,653.74,santo_antonio_do_amparo,2023-03-22,1,MG,62.86413043478261,61.728070175438596,63.588730025231285,64.22191011235955,5336,57,2378,356,0,1,Final_de_Semana,3,Acostamento,Perfil_Ondulado,0
379,76.4,sao_paulo,2023-09-01,0,SP,50.33594075928244,49.877532228360955,60.354337152209496,51.93312101910828,4794,543,4888,157,0,0,Final_de_Semana,9,Terceira_faixa,Perfil_Montanhoso,0
380,920.8,camanducaia,2023-10-31,1,MG,59.552188552188554,66.75,63.88411637507372,60.270114942528735,7128,164,5087,870,0,1,Final_de_Semana,10,Acostamento,Perfil_Ondulado,0
381,525.35,brumadinho,2023-08-17,1,MG,57.401901599758524,64.14942528735632,63.17323428079242,59.80597014925373,6626,174,4644,670,0,0,Final_de_Semana,8,Acostamento,Perfil_Ondulado,0
382,653.74,santo_antonio_do_amparo,2023-01-28,1,MG,62.199314251639834,62.12931034482759,62.441913439635535,61.713235294117645,3354,58,3512,408,0,1,Final_de_Semana,1,Acostamento,Perfil_Ondulado,0
383,70.2,mairipora,2023-12-13,0,SP,52.153440793552384,63.746428571428574,61.49509116409537,51.0921052631579,3226,140,713,152,0,0,Final_de_Semana,12,Terceira_faixa,Perfil_Montanhoso,0
384,653.74,santo_antonio_do_amparo,2023-09-22,1,MG,63.77603240466311,67.12280701754386,65.43485342019544,64.03994490358127,5061,114,3991,363,0,0,Final_de_Semana,9,Acostamento,Perfil_Ondulado,0
385,75.65,sao_paulo,2023-01-31,1,SP,51.83179650238474,63.746753246753244,61.12373690979239,54.23096446700507,3145,154,5443,197,0,1,Final_de_Semana,1,Terceira_faixa,Perfil_Plano,0
386,73.06,sao_paulo,2023-06-25,0,SP,64.78841786525359,70.0285110876452,65.50599253501353,64.36486486486487,5284,947,29203,370,0,0,Dia_de_semana,6,Terceira_faixa,Perfil_Ondulado,0
387,528.35,brumadinho,2023-11-12,0,MG,50.78331466965285,67.98015873015873,65.48415793321959,51.177350427350426,1786,252,4103,234,0,0,Dia_de_semana,11,Terceira_faixa,Perfil_Montanhoso,0
388,78.2,sao_paulo,2023-08-16,1,SP,62.84727762265656,70.60163204747775,65.91503544598456,62.045489591364685,10028,674,18902,1297,0,0,Dia_de_semana,8,Terceira_faixa,Perfil_Montanhoso,0
389,78.2,sao_paulo,2023-09-02,1,SP,63.63729777000437,68.65437788018433,65.32553393715756,62.334600760456276,4574,434,17886,526,0,1,Dia_de_semana,9,Terceira_faixa,Perfil_Montanhoso,0
390,528.35,brumadinho,2023-12-22,0,MG,48.11713890808569,62.52512562814071,59.26185770750988,47.087725903614455,5788,199,12144,1328,0,1,Dia_de_semana,12,Terceira_faixa,Perfil_Montanhoso,0
391,528.35,brumadinho,2023-02-03,0,MG,50.694873378628785,63.462857142857146,64.07040971168438,49.28384798099763,3238,175,3295,421,0,1,Dia_de_semana,2,Terceira_faixa,Perfil_Montanhoso,0
392,920.8,camanducaia,2023-03-11,1,MG,65.41649966599866,64.9795918367347,64.53696758639164,64.7605633802817,1497,49,3733,142,0,1,Dia_de_semana,3,Acostamento,Perfil_Ondulado,0
393,70.2,mairipora,2023-11-14,0,SP,52.297658862876254,64.75233644859813,61.07161629434954,52.67213114754098,2990,107,761,122,0,1,Dia_de_semana,11,Terceira_faixa,Perfil_Montanhoso,0
394,525.35,brumadinho,2023-03-20,1,MG,57.1496287456908,61.08203125,63.19942294636795,58.61464968152866,7542,256,5892,785,0,1,Dia_de_semana,3,Acostamento,Perfil_Ondulado,0
395,528.35,brumadinho,2023-09-15,0,MG,52.37436833239753,64.27734375,65.75617566331198,50.2990990990991,3562,128,3279,555,0,0,Dia_de_semana,9,Terceira_faixa,Perfil_Montanhoso,0
396,76.4,sao_paulo,2023-09-16,0,SP,50.888473852721454,50.866379310344826,60.14273754709083,55.902061855670105,2811,464,7167,97,0,0,Dia_de_semana,9,Terceira_faixa,Perfil_Montanhoso,0
397,70.2,mairipora,2023-11-18,0,SP,54.87300286767718,66.49056603773585,62.32311222361285,57.02671755725191,2441,212,2397,131,0,0,Dia_de_semana,11,Terceira_faixa,Perfil_Montanhoso,0
398,59.795,mairipora,2023-04-26,1,SP,59.26907276995305,61.37677725118483,61.68864681797503,56.11538461538461,17040,211,19783,1365,0,1,Dia_de_semana,4,Acostamento,Perfil_Montanhoso,0
399,525.35,brumadinho,2023-03-08,1,MG,56.78164351551344,62.4,62.166918103448275,59.37662337662338,7703,200,4640,770,0,1,Dia_de_semana,3,Acostamento,Perfil_Ondulado,0
400,70.2,mairipora,2023-02-14,0,SP,57.42478015075377,63.84905660377358,63.713811420982736,58.26536312849162,3184,106,753,358,0,1,Dia_de_semana,2,Terceira_faixa,Perfil_Montanhoso,0
401,920.8,camanducaia,2023-02-11,1,MG,59.59904928211098,59.957142857142856,62.29560618388934,59.479782270606535,5154,105,6145,643,0,1,Dia_de_semana,2,Acostamento,Perfil_Ondulado,0
402,528.35,brumadinho,2023-06-26,0,MG,53.47048482605477,61.753937007874015,65.2719327176781,49.45813047711782,5404,254,6064,1027,0,0,Dia_de_semana,6,Terceira_faixa,Perfil_Montanhoso,0
403,493.29,betim,2023-09-25,1,MG,62.213244228432565,65.78120823309276,63.766553103243965,61.62274266365689,9876,3741,27004,1772,0,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,1
404,653.74,santo_antonio_do_amparo,2023-06-29,1,MG,63.326486817903124,63.214285714285715,63.15862944162436,63.55555555555556,9786,140,5516,648,0,0,Dia_de_semana,6,Acostamento,Perfil_Ondulado,0
405,76.4,sao_paulo,2023-03-26,0,SP,53.13354242324199,53.528703703703705,62.103253796095444,53.38928571428571,3029,540,9220,140,0,0,Dia_de_semana,3,Terceira_faixa,Perfil_Montanhoso,0
406,78.2,sao_paulo,2023-08-31,1,SP,62.59950906344411,69.68731117824774,65.94878266813903,61.63059701492537,10592,662,19017,1340,0,0,Dia_de_semana,8,Terceira_faixa,Perfil_Montanhoso,0
407,76.4,sao_paulo,2023-08-12,0,SP,51.50321802091714,51.158357771260995,59.246929824561406,48.166666666666664,2486,341,6840,90,0,0,Dia_de_semana,8,Terceira_faixa,Perfil_Montanhoso,0
408,493.29,betim,2023-11-06,1,MG,62.32654517510155,65.40070521861777,63.6992826127997,61.98972602739726,9109,3545,26485,1460,0,0,Dia_de_semana,11,Terceira_faixa,Perfil_Plano,1
409,643.224,santo_antonio_do_amparo,2023-08-25,1,MG,62.920753588516746,61.40151515151515,63.21515151515152,63.49808429118774,5016,66,3300,522,0,0,Dia_de_semana,8,Acostamento,Perfil_Plano,0
410,528.35,brumadinho,2023-06-25,0,MG,55.67654320987654,64.74722222222222,65.34304156171285,53.664556962025316,2835,360,6352,237,0,0,Dia_de_semana,6,Terceira_faixa,Perfil_Montanhoso,0
411,528.35,brumadinho,2023-01-11,0,MG,52.812771503040835,64.82624113475177,65.26297629762976,51.905378486055774,3453,141,3333,502,0,1,Dia_de_semana,1,Terceira_faixa,Perfil_Montanhoso,0
412,653.74,santo_antonio_do_amparo,2023-04-03,1,MG,62.80471970321517,63.368852459016395,63.465397923875436,63.022658610271904,4852,61,2890,331,0,0,Dia_de_semana,4,Acostamento,Perfil_Ondulado,0
413,643.224,santo_antonio_do_amparo,2023-10-16,1,MG,63.22168863077954,68.5813953488372,63.9022805621851,63.72674418604651,4477,86,3771,344,0,0,Dia_de_semana,10,Acostamento,Perfil_Plano,0
414,73.06,sao_paulo,2023-03-12,0,SP,63.96456692913386,66.92708333333333,65.12047872340426,63.0,3810,336,18800,302,0,1,Dia_de_semana,3,Terceira_faixa,Perfil_Ondulado,0
415,525.35,brumadinho,2023-08-06,1,MG,57.276262111167775,61.936454849498325,62.797196261682245,59.73076923076923,3922,299,5350,468,0,0,Dia_de_semana,8,Acostamento,Perfil_Ondulado,0
416,923.38,camanducaia,2023-10-27,1,MG,62.16073391973612,60.9264705882353,64.03491340018232,62.277188328912466,7276,136,5485,754,0,1,Dia_de_semana,10,Acostamento,Perfil_Plano,0
417,75.65,sao_paulo,2023-08-02,1,SP,57.87691614066727,68.64516129032258,64.06366381479617,59.66342412451362,5545,310,9935,257,0,0,Dia_de_semana,8,Terceira_faixa,Perfil_Plano,0
418,75.65,sao_paulo,2023-10-28,1,SP,58.14568158168574,68.0223880597015,64.19450362164466,57.65633423180593,5766,335,23470,371,0,1,Dia_de_semana,10,Terceira_faixa,Perfil_Plano,0
419,528.35,brumadinho,2023-11-15,0,MG,49.004337985665785,65.80395683453237,65.20807984790875,49.87178051511758,5302,278,5260,893,0,0,Dia_de_semana,11,Terceira_faixa,Perfil_Montanhoso,0
420,923.38,camanducaia,2023-12-16,1,MG,62.75905936777178,62.370535714285715,64.80496694354976,62.31917211328976,5188,112,5899,459,0,0,Dia_de_semana,12,Acostamento,Perfil_Plano,0
421,528.35,brumadinho,2023-01-23,0,MG,53.24406991260924,63.01401869158879,65.44526722472634,50.04739336492891,2403,107,3106,422,0,1,Dia_de_semana,1,Terceira_faixa,Perfil_Montanhoso,0
422,483.7,betim,2023-03-04,1,MG,61.09335057821059,64.70331079505712,63.250180288461536,61.52982954545455,6572,4289,41600,2112,0,0,Dia_de_semana,3,Terceira_faixa,Perfil_Montanhoso,0
423,76.4,sao_paulo,2023-06-24,0,SP,53.5547955280965,54.30810546875,61.35461534411037,54.07142857142857,6798,1024,18991,224,0,0,Dia_de_semana,6,Terceira_faixa,Perfil_Montanhoso,0
424,920.8,camanducaia,2023-03-20,1,MG,64.28108438646555,60.91981132075472,64.41251113089938,63.25784753363229,2453,106,4492,223,0,0,Dia_de_semana,3,Acostamento,Perfil_Ondulado,0
425,59.795,mairipora,2023-12-29,1,SP,63.642767417141755,66.14516129032258,64.23976505346089,60.92488619119879,10349,124,14216,659,0,0,Dia_de_semana,12,Acostamento,Perfil_Montanhoso,0
426,76.4,sao_paulo,2023-03-21,0,SP,48.13609805664931,47.198010849909586,58.17925636007828,50.65151515151515,7873,1106,7665,231,0,1,Dia_de_semana,3,Terceira_faixa,Perfil_Montanhoso,0
427,73.06,sao_paulo,2023-07-25,0,SP,63.32963345379453,71.85071090047393,65.58377914605835,63.5293501048218,9685,844,19814,477,0,0,Dia_de_semana,7,Terceira_faixa,Perfil_Ondulado,0
428,528.35,brumadinho,2023-02-17,0,MG,51.58160237388724,63.95505617977528,64.60551984039016,48.97228637413395,3370,178,4511,433,0,1,Dia_de_semana,2,Terceira_faixa,Perfil_Montanhoso,0
429,75.65,sao_paulo,2023-01-12,1,SP,57.98972959961486,68.46524064171123,64.17595499106582,59.37135922330097,12463,561,20707,412,0,1,Dia_de_semana,1,Terceira_faixa,Perfil_Plano,0
430,653.74,santo_antonio_do_amparo,2023-08-12,1,MG,64.36262148673497,61.91216216216216,64.43647192285876,65.06591639871382,3807,74,3526,311,0,0,Dia_de_semana,8,Acostamento,Perfil_Ondulado,0
431,528.35,brumadinho,2023-12-21,0,MG,50.65177964180458,67.32758620689656,64.77621428571429,49.383600917431195,4411,145,7000,872,0,0,Dia_de_semana,12,Terceira_faixa,Perfil_Montanhoso,0
432,923.38,camanducaia,2023-12-20,1,MG,61.938997181775484,61.638888888888886,64.74599803985626,61.77332601536773,8516,126,6122,911,0,0,Dia_de_semana,12,Acostamento,Perfil_Plano,0
433,75.65,sao_paulo,2023-09-18,1,SP,59.631839724256785,70.24402730375427,64.79783433802189,59.025,4642,293,8958,200,0,0,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,0
434,525.35,brumadinho,2023-09-25,1,MG,56.50082358754736,62.60663507109005,62.794474393531,58.78754578754579,6071,211,4452,546,0,0,Dia_de_semana,9,Acostamento,Perfil_Ondulado,0
435,653.74,santo_antonio_do_amparo,2023-02-20,1,MG,63.369027303754265,59.68181818181818,63.44897959183673,64.03591160220995,2344,55,1960,181,0,1,Dia_de_semana,2,Acostamento,Perfil_Ondulado,0
436,70.2,mairipora,2023-07-24,0,SP,56.31759192501802,62.07837837837838,63.47247292418773,58.040983606557376,4161,185,1108,427,0,0,Dia_de_semana,7,Terceira_faixa,Perfil_Montanhoso,0
437,59.795,mairipora,2023-12-07,1,SP,56.89301895515488,37.22126436781609,57.3419425087108,55.44076163610719,10815,348,11480,709,0,0,Dia_de_semana,12,Acostamento,Perfil_Montanhoso,0
438,75.65,sao_paulo,2023-09-22,1,SP,58.43736075407026,68.23648648648648,63.43951692734112,59.575630252100844,5835,296,10102,238,0,1,Dia_de_semana,9,Terceira_faixa,Perfil_Plano,0
439,75.65,sao_paulo,2023-04-05,1,SP,57.05891822279459,67.68181818181819,63.98731165741475,58.51724137931034,7765,330,12610,348,0,0,Dia_de_semana,4,Terceira_faixa,Perfil_Plano,0
440,76.4,sao_paulo,2023-08-24,0,SP,46.66799219687875,42.014857142857146,54.44903670919032,45.86842105263158,6664,875,7682,133,0,0,Dia_de_semana,8,Terceira_faixa,Perfil_Montanhoso,0
441,493.29,betim,2023-06-27,1,MG,62.035913257053856,65.98826107372045,63.65960263349031,61.917910447761194,16693,6389,42681,3015,0,0,Dia_de_semana,6,Terceira_faixa,Perfil_Plano,1
442,75.65,sao_paulo,2023-03-24,1,SP,55.31254299472598,66.04721030042919,62.161862669741225,56.530150753768844,8722,466,15612,398,0,1,Dia_de_semana,3,Terceira_faixa,Perfil_Plano,0
443,75.65,sao_paulo,2023-07-23,1,SP,59.89918809201624,65.21600688468159,61.48223935442035,59.50974025974026,3695,581,27758,308,0,0,Dia_de_semana,7,Terceira_faixa,Perfil_Plano,0
444,923.38,camanducaia,2023-06-06,1,MG,61.18954784869006,59.40248962655602,63.33748347289555,61.65287428932407,14619,241,9076,1583,0,1,Dia_de_semana,6,Acostamento,Perfil_Plano,0
445,76.4,sao_paulo,2023-03-01,0,SP,49.74965885125915,50.94630192502533,61.163640422681944,54.08974358974359,8061,987,6719,234,0,1,Dia_de_semana,3,Terceira_faixa,Perfil_Montanhoso,0
446,653.74,santo_antonio_do_amparo,2023-10-03,1,MG,63.79567215626197,68.0,65.13983829474458,63.558,5222,72,2721,250,0,1,Dia_de_semana,10,Acostamento,Perfil_Ondulado,0
447,59.795,mairipora,2023-09-13,1,SP,62.14337784193432,65.19565217391305,64.25178770061973,59.495098039215684,13855,115,12586,816,0,0,Dia_de_semana,9,Acostamento,Perfil_Montanhoso,0
448,75.65,sao_paulo,2023-03-01,1,SP,57.16152956027772,68.41196388261851,64.26809703925916,59.68010752688172,9506,443,15334,372,0,1,Dia_de_semana,3,Terceira_faixa,Perfil_Plano,0
449,59.795,mairipora,2023-11-03,1,SP,62.98141627543036,65.12962962962963,64.58992611281312,61.45879556259905,10224,108,11098,631,0,1,Dia_de_semana,11,Acostamento,Perfil_Montanhoso,0
450,73.06,sao_paulo,2023-03-02,0,SP,63.365132424787866,72.41970198675497,65.66364833717485,62.680851063829785,7778,604,15185,376,0,0,Dia_de_semana,3,Terceira_faixa,Perfil_Ondulado,0
451,59.795,mairipora,2023-08-16,1,SP,61.90766828843221,64.65322580645162,64.27501203328062,59.381951731374606,13771,124,14543,953,0,0,Dia_de_semana,8,Acostamento,Perfil_Montanhoso,0
452,75.65,sao_paulo,2023-05-13,1,SP,60.33040385017786,67.2948717948718,63.98596210910751,62.09448818897638,4779,390,21905,254,0,0,Dia_de_semana,5,Terceira_faixa,Perfil_Plano,0
453,483.7,betim,2023-03-01,1,MG,55.55060088551549,60.9782477947073,57.48794933523007,55.53970756880734,11067,4988,36554,3488,0,1,Dia_de_semana,3,Terceira_faixa,Perfil_Montanhoso,0
454,76.4,sao_paulo,2023-02-16,0,SP,47.73944697749669,47.1888745148771,57.357362412177984,48.824074074074076,6799,773,6832,216,0,1,Dia_de_semana,2,Terceira_faixa,Perfil_Montanhoso,0
455,59.795,mairipora,2023-08-09,1,SP,60.62875901758937,64.65254237288136,63.57070673928735,58.78141225337487,12337,118,15239,963,0,1,Dia_de_semana,8,Acostamento,Perfil_Montanhoso,0
456,920.8,camanducaia,2023-01-14,1,MG,60.50915411355736,61.49583333333333,61.698545114789106,61.21308724832215,4315,120,7492,596,0,1,Dia_de_semana,1,Acostamento,Perfil_Ondulado,0
457,78.2,sao_paulo,2023-03-02,1,SP,63.11126533536312,70.57336956521739,66.09060603045079,61.86587078651685,11167,736,20098,1424,0,0,Dia_de_semana,3,Terceira_faixa,Perfil_Montanhoso,0
458,923.38,camanducaia,2023-06-13,1,MG,61.312709816033305,58.7085020242915,63.3106676754303,61.21070757670633,14894,247,10574,1597,0,0,Dia_de_semana,6,Acostamento,Perfil_Plano,0
459,59.795,mairipora,2023-05-23,1,SP,58.9670752167024,41.03353057199211,60.84993196121789,57.327478042659976,21458,507,23516,1594,0,0,Dia_de_semana,5,Acostamento,Perfil_Montanhoso,0
460,528.35,brumadinho,2023-04-04,0,MG,52.427637579811496,62.51550387596899,65.24127793022345,51.16157989228007,3289,129,2551,557,0,0,Dia_de_semana,4,Terceira_faixa,Perfil_Montanhoso,0
461,653.74,santo_antonio_do_amparo,2023-06-18,1,MG,63.78515111695138,61.75185185185185,63.731145935357496,64.3476821192053,7610,135,5105,755,0,0,Dia_de_semana,6,Acostamento,Perfil_Ondulado,0
462,528.35,brumadinho,2023-12-19,0,MG,51.25910491030984,66.9390243902439,66.34638054890404,51.453978159126365,5519,205,5429,1282,0,1,Dia_de_semana,12,Terceira_faixa,Perfil_Montanhoso,0
463,59.795,mairipora,2023-12-08,1,SP,60.63781780349828,62.1822429906542,62.86021795425118,57.65715767634855,15379,107,18536,964,0,1,Dia_de_semana,12,Acostamento,Perfil_Montanhoso,0
