,km,municipio,data,sentido_crescente,uf,velocidade_Comercial,velocidade_Moto,velocidade_Passeio,velocidade_Ônibus,volume_Comercial,volume_Moto,volume_Passeio,volume_Ônibus,acidentes,chuva,mes,iluminacao,dia_da_semana_Final_de_Semana,tipo_faixa_Terceira_faixa,tipo_perfil_de_terreno_Perfil_Ondulado,tipo_perfil_de_terreno_Perfil_Plano
486,643.224,santo_antonio_do_amparo,2023-12-11,1,MG,0.7504470800293631,0.9379172083525653,0.3917599574050257,0.931279213659589,-0.5654029350879837,-0.6165032023431684,-0.9505365093647408,-0.5313372426850497,0,1,12,0,0,0,0,1
487,643.224,santo_antonio_do_amparo,2023-08-04,1,MG,0.7771151727893403,0.3501746028011639,0.070101939478214,0.8715987520016861,-0.5707510586602237,-0.6022951935362963,-0.9405278283113895,-0.40282887495312114,0,0,8,0,0,0,0,1
488,59.795,mairipora,2023-03-29,1,SP,0.31381629537832056,-0.04811871160928598,0.3192479700239019,-0.1748356688375752,0.7127985986773564,-0.597128644879252,-0.4299249556936189,-0.17765492087416673,0,1,3,0,0,0,0,0
489,76.4,sao_paulo,2023-02-18,0,SP,-1.5267067657286686,-1.6670660993836943,-1.1932783650993095,-1.330714958146695,-0.7174756662290666,-0.274219353813979,-0.05664118712782829,-0.7769815562257273,0,1,2,0,0,1,0,0
490,923.38,camanducaia,2023-07-11,1,MG,0.550119227679403,0.03450728759900656,0.33214899534417947,0.6113848251452333,0.6269960944096812,-0.5441715211445473,-0.5932666304843123,0.21810536205248046,0,0,7,0,0,0,0,1
491,76.4,sao_paulo,2023-03-06,0,SP,-1.9195512463560596,-1.8019843007036767,-0.4492927998222918,-0.9550866123196503,-0.14987698623612583,-0.09016105790677337,-0.6720549677362938,-0.7337663529176451,0,1,3,0,0,1,0,0
492,525.35,brumadinho,2023-06-13,1,MG,-0.5369021931930498,-0.043913978283836606,-0.029564361113359257,-0.2977363508672225,0.9667182048028342,-0.4821729372600148,-0.6041560754703585,0.3841427221309014,0,0,6,0,0,0,1,0
493,653.74,santo_antonio_do_amparo,2023-10-05,1,MG,0.9363265832203818,0.6317222702991736,0.7830341367152316,1.2644312775529962,-1.1176548256997143,-0.6320028483143015,-1.1104351978730813,-0.7530994701870503,0,1,10,0,0,0,1,0
494,920.8,camanducaia,2023-03-05,1,MG,1.3411504268230316,-0.02064427634255597,0.512067357611506,1.222726193029915,-1.3108848556358608,-0.6248988439108655,-0.7752644867584526,-0.806549853225994,0,0,3,0,0,0,1,0
495,643.224,santo_antonio_do_amparo,2023-12-16,1,MG,0.6174642741495643,0.8146999294578398,0.1271398831426828,0.7625934494998039,-0.8246706647857014,-0.6055242864469491,-0.9338019946435374,-0.5540820865314088,0,0,12,0,0,0,0,1
496,643.224,santo_antonio_do_amparo,2023-06-05,1,MG,0.804576873138157,0.282968808923067,0.24015962780229783,0.8393534769532686,0.3770294491854242,-0.5867955475651633,-0.8276299060295866,-0.044597584372966376,0,0,6,0,0,0,0,1
497,78.2,sao_paulo,2023-08-30,1,SP,0.7205954792073804,1.1478517416400305,1.017869808481775,0.677803616905915,0.7179141951377598,-0.23159532739336294,0.30895591438898845,0.6024932230559481,0,0,8,0,0,1,0,0
498,643.224,santo_antonio_do_amparo,2023-12-09,1,MG,0.7461996519028127,0.4233038670863613,0.0704847250676299,0.6264846677365844,-0.928610283776625,-0.604232649282688,-1.0199567211507854,-0.6223166180704859,0,1,12,0,0,0,0,1
499,653.74,santo_antonio_do_amparo,2023-04-26,1,MG,0.6941572792412074,-0.04064667799656587,0.11752721905647505,1.107907582091282,0.02498340186493579,-0.5951911891328604,-0.9450917868717177,-0.39031921083762366,0,1,4,0,0,0,1,0
500,70.2,mairipora,2023-03-05,0,SP,0.08998189180743067,0.4008814286454772,0.5903075173437947,0.20085388546717656,-1.3173956147672834,-0.5293176937555447,-1.0580697786019473,-0.7621974077255939,0,1,3,0,0,1,0,0
501,528.35,brumadinho,2023-01-31,0,MG,-1.3745941602946274,0.4864609589690315,0.8100110560779991,-1.9240245742843298,-1.043943731247538,-0.5874413661472938,-1.0065050538150813,-0.4722006486845162,0,1,1,0,0,1,0,0
502,78.2,sao_paulo,2023-09-03,1,SP,1.0994026099028948,0.9392166624137253,0.7747470375409986,0.6323286863195446,-0.4612307889852236,-0.20124185403322728,0.8363733711763893,-0.32777089026013634,0,1,9,0,0,1,0,0
503,493.29,betim,2023-06-07,1,MG,0.42597407727626074,0.3779300620212076,0.12506180406705697,0.3479232477612739,2.1795796201421127,3.4314876704510944,2.594778528077575,2.3777282852642707,0,0,6,1,0,1,0,1
504,76.4,sao_paulo,2023-06-23,0,SP,-1.9934340758773157,-1.1209870802835558,-1.1764291968823568,-1.4221064517471456,0.31680492721976605,0.0008993621736336308,-0.3937335650047005,-0.6348262821859832,0,0,6,0,0,1,0,0
505,70.2,mairipora,2023-09-01,0,SP,-0.8638778840003758,0.6610966761211129,-0.1114384906539276,-1.3045221107252252,-0.978836139933313,-0.5551504370407665,-1.1369381853023557,-0.7940401891104966,0,0,9,0,0,1,0,0
506,653.74,santo_antonio_do_amparo,2023-10-27,1,MG,0.9134997849810415,0.7960847508816359,0.9080901740845604,0.9809237574180297,-0.5998169476397884,-0.5984202820435132,-0.9142650492273956,-0.571140719416178,0,1,10,0,0,0,1,0
507,78.2,sao_paulo,2023-01-03,1,SP,0.7478275152781005,1.0825595365709557,0.8829753200195057,0.488423963343528,-0.19707998993893902,-0.34655103501260015,0.3968721687616264,0.025911431550746624,0,1,1,0,0,1,0,0
508,528.35,brumadinho,2023-09-07,0,MG,-1.3524302131476127,-0.15958987848443085,0.993663250008352,-2.2856432172689125,-1.1981092063951495,-0.5719417201761607,-0.9575826208263001,-0.6507476728784346,0,0,9,0,0,1,0,0
509,78.2,sao_paulo,2023-08-28,1,SP,0.16922737138440608,0.48685007849247947,0.7948793502769137,-0.0907513496889077,0.5242191109779402,-0.24257424328958224,0.3656450838751703,0.6616298170564816,0,1,8,0,0,1,0,0
510,483.7,betim,2023-06-07,1,MG,-0.8590091886195792,-0.14551689805230614,-1.7869165440476356,-0.8747314535050811,3.120849368856338,5.091887245108728,4.366555282866037,6.959677078113298,0,0,6,0,0,1,0,0
511,75.65,sao_paulo,2023-11-17,1,SP,-0.3353923828122657,1.143954564762504,0.6485341028807398,0.13246032988783357,-0.4400708218081005,-0.47829802576723157,-0.44049412288595785,-0.6234538602628038,0,0,11,0,0,1,0,1
512,525.35,brumadinho,2023-09-02,1,MG,-0.5245281492015701,-0.1483015282019215,-0.2222309857814317,-0.2160245718603097,-0.6263250383891514,-0.46990238419953445,-0.7316266373658409,-0.44490683606888537,0,0,9,0,0,0,1,0
513,76.4,sao_paulo,2023-01-21,0,SP,-1.6881190433735607,-1.7254654323690146,-0.8774482981926814,-1.388293748780486,-0.8293212070224318,-0.2658237122462819,-0.25529348867474516,-0.7667463764948657,0,1,1,0,0,1,0,0
514,920.8,camanducaia,2023-04-03,1,MG,1.3759223395782827,-0.14212754162987926,0.5518500814170245,1.3231466554307818,-1.3666913624766253,-0.6048784678648186,-0.9544599123376545,-0.8133733063799017,0,1,4,0,0,0,1,0
515,78.2,sao_paulo,2023-05-24,1,SP,0.6369109002800875,1.0193448731975328,1.0132269997376127,0.6214381815857848,2.4765167419573464,0.104230335314521,1.165618943107434,1.7056181496043612,0,0,5,0,0,1,0,0
516,76.4,sao_paulo,2023-10-20,0,SP,-1.8738689131803985,-1.2367136594205794,-0.7317301717770573,-1.353025651396767,-0.7170106120053935,-0.3698005039692998,-0.8919256731163154,-0.8577257518803019,0,1,10,0,0,1,0,0
517,73.06,sao_paulo,2023-03-21,0,SP,0.8004328635114648,1.3117250677380778,0.9305216383848983,1.0274305481259227,-0.1019764011978031,-0.2948855484421565,-0.17922751266927517,-0.5825131413393575,0,1,3,0,0,1,1,0
518,923.38,camanducaia,2023-12-05,1,MG,0.5374292973187678,-0.08329425753711132,0.4606658313090032,0.5794082135144826,0.20216906108436258,-0.5783999059974662,-0.7963227516947038,-0.07075415479627926,0,1,12,0,0,0,0,1
519,528.35,brumadinho,2023-08-17,0,MG,-1.4047353800587012,0.14952956953274152,0.9674631170184806,-1.9208589602177983,-0.838389764384056,-0.5641918971905941,-0.9682318574670659,-0.3732605779528544,0,0,8,0,0,1,0,0
520,923.38,camanducaia,2023-11-09,1,MG,0.5214175938523957,-0.10283681302420515,0.4687355881475354,0.670548097654107,0.20100642552518,-0.554504618458636,-0.7766256673817084,-0.0957734830272742,0,0,11,0,0,0,0,1
521,653.74,santo_antonio_do_amparo,2023-12-01,1,MG,0.9850546437445927,1.0441246426138864,0.8114637472113919,1.0623564310430116,-0.5986543120806058,-0.5906704590579466,-0.9063381738331414,-0.6086697117626704,0,0,12,0,0,0,1,0
522,75.65,sao_paulo,2023-05-03,1,SP,-0.37007488423394086,0.7915395294151499,0.4471601345982133,-0.25501066551400015,0.1933330308345749,-0.35042594650538345,-0.1360700799672243,-0.5211020629541881,0,0,5,0,1,1,0,1
523,923.38,camanducaia,2023-05-26,1,MG,0.5490250790459543,-0.4263595174399452,0.2754734087598483,0.53841208359654,1.630350581984257,-0.4886311230813203,-0.28419855955682377,0.7639816143650973,0,0,5,0,1,0,0,1
524,76.4,sao_paulo,2023-01-20,0,SP,-2.4193772204411834,-1.901212276209217,-2.615504268581947,-2.0232572346302025,-0.3072978409494486,-0.26194880075349863,-0.5527514895803461,-0.7508249858024144,0,1,1,0,1,1,0,0
525,923.38,camanducaia,2023-08-18,1,MG,0.7409050380487361,-0.28362165831485714,0.5069038291819171,0.6835769701388381,0.0328893236673774,-0.5667751715191164,-0.7325074012985358,-0.10373417837349987,0,0,8,0,1,0,0,1
526,76.4,sao_paulo,2023-05-24,0,SP,-1.6106518639209784,-1.5449300600543674,-0.26066185354352095,-0.8768500245563335,0.32215305079200596,-0.005558823647671829,-0.6004728808427252,-0.6825904542633373,0,0,5,0,1,1,0,0
527,75.65,sao_paulo,2023-06-03,1,SP,0.20355481301977787,0.6449804384424823,0.37029890387082787,0.07456310748551104,-0.05384328904764386,-0.22836623448271023,1.239202766211673,-0.4699261642998803,0,0,6,0,1,1,0,1
528,78.2,sao_paulo,2023-06-10,1,SP,1.0255406469448536,0.7862028381222744,0.8876695411154856,0.7391087528118113,0.7544209516960931,0.1746245607667505,2.6201605432288737,0.39778962843871685,0,0,6,0,1,1,0,0
529,73.06,sao_paulo,2023-12-24,0,SP,0.9670193449672535,0.8026619255658227,0.6576451347530448,1.1120954744980827,-1.2992585000440349,-0.35688413232668886,-0.09747660582550165,-0.8031381266490402,0,1,12,0,1,1,1,0
530,643.224,santo_antonio_do_amparo,2023-09-08,1,MG,0.6895478105376663,0.2975911794341897,0.2293961980713124,0.9411971843691138,-0.8921035272182917,-0.5835664546545105,-0.9713545659557115,-0.6018462586087627,0,0,9,0,1,0,0,1
531,653.74,santo_antonio_do_amparo,2023-11-13,1,MG,0.909855952973777,0.8250742829182877,0.7581723909989619,1.1970271051332801,-0.5788895075745017,-0.5977744634613825,-0.9778401912782831,-0.6473359463014807,0,0,11,0,1,0,1,0
532,525.35,brumadinho,2023-02-19,1,MG,-0.3636260530813441,-0.0015728183949505574,-0.08862455471271519,0.0158247901298208,-0.787698854003695,-0.43373654360022385,-0.528730655052303,-0.5222393051465061,0,1,2,0,1,0,1,0
533,70.2,mairipora,2023-04-24,0,SP,-0.462442656972401,0.06953456801591404,0.12575158732088954,0.03987452391717783,-0.8714086142648415,-0.5603169856978109,-1.1267693653521507,-0.5165530941849164,0,0,4,0,1,1,0,0
534,920.8,camanducaia,2023-09-18,1,MG,-0.11744640431562003,0.5573741849425562,0.08966913832314316,0.03088301175293489,-1.3129775996423896,-0.6145657465967768,-1.088175891210428,-0.7542367123793682,0,1,9,0,1,0,1,0
535,525.35,brumadinho,2023-03-31,1,MG,-0.37475682180326075,-0.12108353178167218,-0.23301814525083317,-0.15311779883606666,-0.2107990895372936,-0.5293176937555447,-0.7158529560257592,-0.26863429625960283,0,0,3,0,1,0,1,0
536,76.4,sao_paulo,2023-03-20,0,SP,-2.1369162637608476,-1.8006821345311979,-1.1129927882967268,-1.8371100082951,-0.6949205363809243,-0.2322411459754935,-0.8678247691398455,-0.8167850329568556,0,1,3,0,1,1,0,0
537,643.224,santo_antonio_do_amparo,2023-10-09,1,MG,0.7199559443778961,0.7911010492266175,0.31043640783637644,0.8121029873488657,-0.6402766650993426,-0.6074617421933408,-0.9569420652388856,-0.5438469068005471,0,0,10,0,1,0,0,1
538,78.2,sao_paulo,2023-07-20,1,SP,0.6248705500188142,1.2298963625774741,1.0127675814473416,0.6012789065248136,1.4701394019288958,-0.14440981880573922,0.9646446275561397,1.1188011783682983,0,0,7,0,1,1,0,0
539,525.35,brumadinho,2023-09-11,1,MG,-0.5087748200997091,-0.13620862476011422,-0.08365437495280816,0.03234799999300381,-0.45960309920236797,-0.5551504370407665,-0.8416420595042785,-0.33459434341404404,0,0,9,0,1,0,1,0
540,78.2,sao_paulo,2023-02-03,1,SP,0.6635422577857248,0.9237701963105861,0.9783612347229282,0.5860038143564312,0.21728332335373626,-0.3090935572490285,0.18404757484316409,0.33069233909195767,0,1,2,0,1,1,0,0
541,923.38,camanducaia,2023-03-10,1,MG,0.6407648509666862,-0.32659372094405176,0.3355615361739417,0.5751998806978625,0.5895592294040017,-0.541588246816025,-0.5656426707770627,0.13622392420558793,0,0,3,0,1,0,0,1
542,76.4,sao_paulo,2023-05-17,0,SP,-1.6305794210105489,-1.3908500980786274,-0.3663133785667349,-1.1023095934660754,-0.292648632903748,-0.19478366821192183,-0.7887962235425835,-0.7724325874564555,0,0,5,0,1,1,0,0
543,59.795,mairipora,2023-09-19,1,SP,0.5704972900844552,0.37119926628315825,0.4088220933282613,0.1746224551915591,1.4447939467387154,-0.5738791759225523,-0.20829272244820737,0.025911431550746624,0,0,9,0,1,0,0,0
544,76.4,sao_paulo,2023-05-21,0,SP,-1.0738750408015982,-0.9047058225113933,0.054266147589875725,-0.8027944464724827,-0.6112107761197778,0.013815733816244551,0.019985275016629365,-0.7417270482638707,0,0,5,0,1,1,0,0
545,920.8,camanducaia,2023-01-18,1,MG,-0.9689181114157568,-1.0129328344505057,-2.13913329868131,-0.41994971519430707,-0.05337823482397082,-0.5228595079342392,-0.6941541355020935,-0.1969880381435719,0,0,1,0,1,0,1,0
546,923.38,camanducaia,2023-01-31,1,MG,0.5213829298856251,-0.7071526766556464,0.18599122367577026,0.6164968032367034,-0.06453953619212369,-0.5777540874153356,-0.7714211532339657,-0.13443971756608455,0,1,1,0,1,0,0,1
547,923.38,camanducaia,2023-01-07,1,MG,0.7909439862526799,-0.2025829134709027,-0.0027639134443716183,0.7671609987060914,-0.22358808068830208,-0.5803373617438579,-0.2504893217691365,-0.19016458498966418,0,1,1,0,1,0,0,1
548,73.06,sao_paulo,2023-11-07,0,SP,0.6398051733732868,0.7609543501028625,0.7529918773059598,0.8435824094732712,-0.6156287912446716,-0.43890309225726826,-0.7749442089647454,-0.643924219724527,0,1,11,0,1,1,1,0
549,525.35,brumadinho,2023-07-27,1,MG,-2.025992976264214,-1.0840843783725589,-2.831197551226766,-1.7056068237099455,-0.25544429500990506,-0.5467547954730694,-0.76829844474532,-0.4323971719533879,0,0,7,0,1,0,1,0
550,59.795,mairipora,2023-09-11,1,SP,0.6146584995908936,0.327110757911217,0.4394666651990565,0.11266456950362629,1.625932566859363,-0.5674209901012469,0.1803643802155308,0.07481284582041854,0,0,9,0,1,0,0,0
551,653.74,santo_antonio_do_amparo,2023-05-01,1,MG,0.8959799339420038,-0.0871085489450162,0.4266885571671698,0.9699702408231865,-0.298926864923334,-0.5880871847294243,-0.7506831660914217,-0.4892592815692855,0,1,5,0,1,0,1,0
552,70.2,mairipora,2023-04-03,0,SP,-0.3712327151203852,-0.042935820100818624,0.45949967070142494,0.019678327633746023,-1.0441762583593746,-0.5641918971905941,-1.1411017966205497,-0.5768269303777678,0,0,4,0,1,1,0,0
553,525.35,brumadinho,2023-06-04,1,MG,-0.5843219828301199,-0.1287154314231295,-0.16181702523861638,0.12964802982983023,-0.01477873425910881,-0.3413844863555558,-0.543543503011263,0.014539009627567108,0,1,6,0,1,0,1,0
554,70.2,mairipora,2023-08-30,0,SP,-0.840076783861471,0.3947534008928262,-0.4803646018319972,-0.9465531959651452,-1.3601806033452026,-0.604232649282688,-1.1880224933986607,-0.9157251036885173,0,0,8,0,1,1,0,0
555,78.2,sao_paulo,2023-10-16,1,SP,0.6303080797614,1.02808086814466,0.9992546845336621,0.5729339684440508,0.48910751709062594,-0.18251311515144145,0.47309828366395,0.4614751912085221,0,1,10,0,1,1,0,0
556,923.38,camanducaia,2023-12-04,1,MG,0.49395813446022857,0.010779165554794889,0.4714315839361383,0.6406370451474832,0.040097664134309464,-0.5577337113692887,-0.7353098319934741,-0.03663688902674072,0,1,12,0,1,0,0,1
557,73.06,sao_paulo,2023-10-14,0,SP,0.9943668674671738,0.966046073511096,0.7212568688248836,0.972144836029516,-1.1099814310091092,-0.45181946389987915,-0.24704633548678367,-0.7781187984180452,0,1,10,0,1,1,1,0
558,920.8,camanducaia,2023-04-06,1,MG,1.2988099246821558,-0.10932094112415934,0.6585782056187859,1.3246022725165374,-1.2792611684260944,-0.6048784678648186,-0.8706271998347839,-0.8418043611878505,0,1,4,0,1,0,1,0
559,70.2,mairipora,2023-12-02,0,SP,-1.0849221348501605,0.3616637837832264,-0.705729866334743,-1.023342164803241,-1.1711360614221134,-0.5196304150235865,-1.038292624840525,-0.8020008844567222,0,0,12,0,1,1,0,0
560,76.4,sao_paulo,2023-10-22,0,SP,-1.1685083023984404,-1.6280440052358043,0.009243661231984023,-0.656780073140242,-1.2111307246579945,-0.35623831374455833,-0.6575623975710412,-0.8588629940726198,0,0,10,0,1,1,0,0
561,73.06,sao_paulo,2023-10-29,0,SP,0.7262166514959607,0.7832115726344113,0.6847396626746264,0.9232540949633992,-1.2583337283608078,-0.5118805920380199,-0.3998989125335649,-0.7985891578797684,0,1,10,0,1,1,1,0
562,920.8,camanducaia,2023-10-13,1,MG,0.3575083733332368,0.776240557018932,0.3662005966414216,0.5734737815321848,-0.5312214496480155,-0.5306093309198058,-0.7317067068142676,-0.1594590457970795,0,1,10,0,1,0,1,0
563,525.35,brumadinho,2023-04-03,1,MG,-0.2185592939200002,0.09813827154132275,0.2425048484298182,0.33891527610984096,-0.2686983403845866,-0.5422340653981557,-0.8338753230068778,-0.24247772583628996,0,0,4,0,1,0,1,0
564,643.224,santo_antonio_do_amparo,2023-03-13,1,MG,0.7444053600518941,0.06679870369602423,0.12185933154724204,0.9988233586919355,-0.3531056819812427,-0.6022951935362963,-0.9296383833253432,-0.3618881560296749,0,1,3,0,1,0,0,1
565,483.7,betim,2023-06-08,1,MG,0.32665876427013346,0.2603497291413186,-0.07085165112899898,0.44770996437028693,1.043452151708885,3.039475791097853,3.8647600495752163,3.077132233539811,0,0,6,0,1,1,0,0
566,78.2,sao_paulo,2023-10-23,1,SP,0.7983833236030203,1.143587267835453,1.0747351115853074,0.6728229637939359,0.6474584802512948,-0.1773465664943971,0.3656450838751703,0.5626897463248198,0,0,10,0,1,1,0,0
567,70.2,mairipora,2023-03-23,0,SP,-0.5425578511445701,-0.2754102879467556,0.32867244659413203,0.13307646242324053,-0.9790686670451495,-0.5725875387582913,-1.1461461718714387,-0.6734925167247937,0,0,3,0,1,1,0,0
568,70.2,mairipora,2023-11-21,0,SP,-1.1156776755784867,0.2650984785089798,-0.5746839375631485,-1.4347102634645286,-1.0597555748524212,-0.5861497289830327,-1.1606387420366915,-0.831569181456989,0,0,11,0,1,1,0,0
569,73.06,sao_paulo,2023-03-09,0,SP,0.792865267094005,1.2838801521624095,0.8726810464915182,0.8637840193810942,0.29773770404917155,-0.21609568142222985,0.13096153053618872,-0.4903965237616034,0,1,3,0,1,1,1,0
570,653.74,santo_antonio_do_amparo,2023-10-20,1,MG,0.8186972076129281,0.7954795871092407,0.6031017161271409,0.9115332791632197,-0.5993518934161154,-0.5790457245795967,-0.9076993544563972,-0.5893365944932653,0,0,10,0,1,0,1,0
571,920.8,camanducaia,2023-05-26,1,MG,1.3718445156812415,0.3288748170870283,0.6513161561799529,1.4555037126186594,-0.7586329650241302,-0.5848580918187717,-0.6282569794468285,-0.548395875569819,0,0,5,0,1,0,1,0
572,75.65,sao_paulo,2023-05-16,1,SP,-0.4586224031742693,0.7854144575740296,0.3888546743479433,-0.6973040619035203,0.017077480062494172,-0.37755032695486634,-0.22863036234861725,-0.6280028290320756,0,0,5,0,1,1,0,1
573,75.65,sao_paulo,2023-09-29,1,SP,-0.12544724393461468,0.8016430066764982,0.4699221298375039,-0.29156081534722694,-0.2635827439241832,-0.44859037098922644,-0.24752675217734454,-0.6371007665706192,0,0,9,0,1,1,0,1
574,59.795,mairipora,2023-04-03,1,SP,0.5042543331518423,0.027900158863472916,0.3921602025387059,-0.24501762911235667,1.715688032028259,-0.5299635123376752,0.09509041764097761,0.18967430724453166,0,0,4,0,1,0,0,0
575,76.4,sao_paulo,2023-10-29,0,SP,-1.6969534171441183,-2.0988762002199555,-0.6093026171060851,-0.6892912635324377,-1.1192825154825699,-0.39692488441878276,-0.6377051743611921,-0.8531767831110301,0,1,10,0,1,1,0,0
576,525.35,brumadinho,2023-01-02,1,MG,-0.3278524601852238,-0.05998518384189926,-0.17821067780708405,-0.06455878163397215,-0.6693425540789073,-0.5474006140552,-0.5555539202752845,-0.39600542179921344,0,1,1,0,1,0,1,0
577,59.795,mairipora,2023-12-25,1,SP,0.15007983415448922,-3.772718418955404,-2.8826311922814702,-0.758201981650064,0.04916622149593367,-0.38530014994043293,0.9235690005131859,-0.6587083682246603,0,0,12,0,1,0,0,0
578,643.224,santo_antonio_do_amparo,2023-05-09,1,MG,0.8177726326680456,-0.35479150490813816,0.035231976904493846,0.9429232726370133,-0.2593972559111259,-0.6061701050290796,-1.0088270678194589,-0.3436922809525877,0,0,5,0,1,0,0,1
579,75.65,sao_paulo,2023-02-20,1,SP,-0.020641051309509766,0.7301891401097435,0.22265792572248097,-0.27582493870669983,-0.4130976768350644,-0.4130703489720464,0.6478898895796773,-0.736040837302281,0,1,2,0,1,1,0,1
